5484,"trái tim việt nam","Từ lúc sinh ra thương sao hai tiếng mẹ cha...",55447,42,"Nguyễn Phi Hùng",""
5485,"giấu nước mắt","Phút bên nhau dịu dàng Phút bên nhau rồi ngỡ ngàng Ôi sao không...",58114,52,"Trần Tuấn Anh",""
5486,"chỉ có em không biết","Tình yêu ấm nồng kia…",51157,29,"Nhạc Hoa",""
5487,"chia tay mùa hạ","Tháng sáu mùa thi cùng chào nhau nhé  trong bâng khuâng…",55727,44,"Hoài An",""
5488,"tìm mãi thương nhau","Đêm nay em về về đâu về đâu ...",50145,29,"Nguyễn Hữu Thiết",""
5489,"vượt qua nỗi nhớ","I m lonely lonely lonely…Chờ mong chi những dĩ vãng yêu thương...",56897,47,"Nguyễn Hoàng Duy",""
5490,"người mẹ bàn cờ","Hỡi người mẹ Bàn Cờ....",57132,48,"Trần Long Ẩn",""
5491,"anh - Nguyễn Cường","Anh tựa bài thơ không chép được...",54867,41,"Nguyễn Cường",""
5492,"giáng sinh của tình nhân","Đêm Giáng sinh bàn chân bước xinh  em với anh nói cười...",54045,37,"Quốc Bảo",""
5493,"lao xao mù a xuân","Gió ấm mùa đông lao xao  chào mùa xuân sắp sang…",50740,29,"Tiến Luân",""
5494,"tiếng lòng xao động","Vẫn mãi mãi tiếng anh…",50961,29,"Đức Chương",""
5495,"tin nhắn","Nhắn cho anh một lời dù là lời chua cay...",53345,32,"Đình Văn",""
5496,"ba mẹ đi xa","Mai ba mẹ đi xa  con ơi chớ khóc nhè  mai ba mẹ đi xa...",54160,38,"Ngọc Lễ",""
5497,"tự đức khóc bằng phi","Ta biết tìm đâu biết gởi đâu  lời thơ thiên cổ biệt ly sầu…",52965,30,"Viễn Châu",""
5498,"ấm áp tình quê","Có ai về qua miền Trung quê tôi  gởi lời thăm ruộng lúa",58046,52,"Hàn Châu",""
5499,"bài tình ca mùa đông","Bài tình ca mùa Đông anh hát giữa đêm trời giá Tình...",58392,53,"Trầm Tử Thiêng",""
5500,"đâu phải yêu là hạnh phúc","Mưa lại rơi thấm dần vào nỗi đau hay nước mắt...",56698,47,"Bằng Cường",""
5501,"đêm nhớ anh","Một người đã ra đi nơi trời xa  một người vẫn đây cô đơn ngóng chờ...",56046,45,"Phạm Hòa Khánh",""
5502,"em đã bao lần","Đã bao lần em nói yêu tôi  đã bao lần tôi ngây thơ...",52625,30,"Lê Quang",""
5503,"gởi về quan họ","Anh chưa đến làng quan họ  trọn tình nghe canh hát trao duyên...",54472,39,"Đức Miêng",""
5504,"hoài niệm bến sông","Trên bến sông mưa giông hiu quạnh niềm thương...",56413,46,"Trương Quang Tuấn",""
5505,"nhớ huế","Hoàng thành cửa Ngọ Môn  chùa Diệu Đế  nhớ hoài xứ Huế...",55629,43,"Hằng Vang",""
5506,"thành phố hoa biển","Mai đây tôi xa rồi  chốn quê hương hiền lành…",55700,43,"Nguyễn Thanh Cảnh",""
5507,"xuân tình yêu","Tay trong tay bên anh đi thật gần  mùa xuân yêu thương...",56910,47,"Quỳnh Hương",""
5508,"vui đêm trăng rằm","Vui đêm trăng rằm có ông trăng tròn…",51892,29,"Nguyễn Đình Nguyên",""
5509,"về thăm đồng tháp","Anh về thăm quê em  Long Hưng quê ta đó…",52590,29,"Cổ nhạc: Viễn Châu",""
5510,"ngồi lại dưới mưa","Một chiều buồn lang thang cô đơn bước chân lê hè phố...",57127,48,"Lương Bằng Quang",""
5511,"bốn mùa thay lá","Bốn mùa như gió  bốn mùa như mây...",53996,37,"Trịnh Công Sơn",""
5512,"hạt cát con","Một mình lang thang trên con đường gập ghềnh...",54248,38,"Lương Bằng Quang",""
5513,"kẻ rong chơi cuối thế kỷ","Tình cờ thôi ta là áng mây…",51336,29,"Bảo Phúc",""
5514,"lối mòn","Lối mòn tìm về đâu nơi ước hẹn...",51709,29,"Hoài An",""
5515,"người tình lạc lối","Người tình hỡi nếu em biết  cuộc tình mình đã tan vỡ...",53467,33,"Nguyễn Nhất Huy",""
5516,"tiếng hát học trò","Thuở ấy không gian...",50212,29,"Minh Kỳ",""
5517,"tình cũ đã qua","Còn nghe trong gió một chút vấn vương...",53347,32,"Bùi Anh Dũng",""
5518,"gửi người xa quê","Người hãy đi đi  vấn vương làm gì dù  có phân ly...",57042,48,"Trần Quốc Điền",""
5519,"ai nhanh hơn","Pí po xình xịch… Chúng em đi ô tô  chúng em đi xe lửa…",56258,46,"Trần Thanh Tùng",""
5520,"bốn mùa và em","Rồi em sẽ khóc trong một mùa đông...",54901,41,"Lê Quang",""
5521,"cánh hoa pensee","Ngày nao xa anh em gửi lại  gửi trao cho anh một cành hoa...",56284,46,"Nguyễn Hữu Thiết",""
5522,"dỗi hờn","Anh có biết rằng em yêu anh lắm không…",50510,29,"Nguyễn Tôn Nghiêm",""
5523,"hai khía cạnh cuộc đời","Mây xây lâu đài trên cõi trần…",50593,29,"Nhạc ngoại",""
5524,"hành hương trên đồi cao","Chiều lên chiều lên  người vẫn âm thầm  gõ buồn gót chân...",56733,47,"Trịnh Công Sơn",""
5525,"người đàn ông đáng yêu","Từng đêm nhớ mong về em  hỡi người yêu dấu đã bao ngày...",55392,42,"Bằng Cường",""
5526,"tình ca phan thiết","Anh hát cho em nghe bài tình ca phố biển…",52564,29,"Lê Hoàng Chung",""
5527,"tình xót xa đưa","Thoắt đã mười tám năm  soi gương đầu chớm bạc…",55927,44,"Võ Công Anh",""
5528,"trên tháng ngày đã qua","Rung một cánh nhạc buồn  phím có hay người khóc...",53503,33,"Từ Công Phụng",""
5529,"về thăm mái trường xưa","Về đây đứng bên mái trường xưa…",50721,29,"Trịnh Công Sơn",""
5530,"xin một lần được nói yêu em","Lang thang cô đơn dưới ánh đèn đường  sao em ra đi...",54616,39,"Minh Nhiên",""
5531,"chiều trên cù lao dung","Chiều trên Cù Lao Dung  mảnh đất xưa kiên trung anh hùng...",52945,30,"Trung Cẩn",""
5532,"chợt nghe em hát","Ta chẳng biết trong đêm có vì sao nào mọc...",54932,41,"Trần Quang Lộc",""
5533,"hai trái tim xa lạ","Anh thôi xin mơ khi người đã sang bến chờ...",55320,42,"Anh Vũ",""
5534,"hãy cố quên đi","Thôi em đi đi  từ nay chúng ta chia ly...",53883,36,"Trung Quân",""
5535,"thương bà mẹ huế","Mẹ ở phương nào chiều hôm nay  hoàng hôn đang về trong heo may…",56577,46,"Hoài Ân",""
5536,"tình về trong mơ","Đêm nay tôi lặng nghe bài ca khi xưa còn vang mà tôi hằn in dấu...",54590,39,"Tường Văn",""
5537,"tình vội","Người rất nhỏ nên lòng người rất vội  tình hôm qua…",52689,30,"Đynh Trầm Ca",""
5538,"Không thể quên - remix","Tình em khắp muôn trùng",57413,49,"Nguyễn Văn Chung",""
5539,"lời khó nói","Thật lòng em không muốn nói ",57589,50,"Lê Quang",""
5540,"đừng theo em (vấp cục đá)","Ngàn sao sáng trên trời cao Mà trời tối đã về đây Lung linh...",57757,51," Hamlet  Trương",""
5541,"bông mù u","Anh chờ em dưới bóng cây mù u che mắt tình yêu chúng mình…",56278,46,"Công Thành",""
5542,"đắng cay lời cuối","Bước trong bóng đêm lạnh lẽo  mơ có anh dìu bước...",54441,39,"Minh Nhiên",""
5543,"khúc hát phương xa","Một chặng đường dài rồi vinh quang hay đắng cay...",53748,35,"Hoài An",""
5544,"lời yêu muộn màng","Chỉ một mình em với nước mắt  chỉ một mình em trong bóng tối...",54769,40,"Vĩnh Tâm",""
5545,"nơi mùa thu bắt đầu","Còn một mình lắng nghe…",51104,29,"Việt Anh",""
5546,"ánh dương đời con","Một thời thơ ấu đi qua nay con đã lớn nhiều rồi...",54636,40,"Thùy Dương",""
5547,"khi người lính trở về","Có người lính trở về làng quê yêu dấu bên dòng kênh mới...",56101,45,"Thế Hiển",""
5548,"lối đi riêng anh","Ngày xưa em nói chỉ yêu một mình anh...",54272,38,"Phan Đinh Tùng",""
5549,"nhớ cội nguồn xưa","Từ nguồn xa nước xuôi về biển lớn...",53183,31,"Lê Phúc",""
5550,"sông trăng","Nơi chân trời cao rất xa  có ánh trăng sáng ngời…",52813,30,"Vĩnh Tâm",""
5551,"tiết xuân","Xuân về cùng ngàn hoa khoe sắc lấp lánh cho cuộc đời đẹp…",53632,34,"Trần Vũ Anh Bình",""
5552,"xa mãi cầu dừa","Đường làng đi quanh co bầy chim sẻ líu lo đầu ngõ...",53219,31,"Tiến Luân",""
5553,"yêu trong ánh sáng","Tìm trong trận bão đêm để riêng ta thấy em  tìm trong ngọn gió...",54414,39,"Quốc Bảo",""
5554,"mùa xuân tình bạn","Chào mùa xuân đến….",50215,29,"Cao Minh Khanh",""
5555,"anh chàng đa nghi","Hôm qua mình xa bé có nhớ anh không? Anh mong sao...",58374,53,"Vĩnh Tâm",""
5556,"đưa em xuống thuyền","Nào đi thôi em ơi  bình minh đang rạng ngời…",50439,29,"Hàn Châu",""
5557,"em đã xa tôi","Thắp cho tình một ngọn nến trong tôi  cháy trong hồn…",52191,29,"Trần Quang Lộc",""
5558,"nhớ nhà","Bao năm qua đi xa chiều nay ngồi nhớ nhà...",54533,39,"Phúc Hưng",""
5559,"phố cũ của tôi","Từng cánh lá xoay xoay  gió se lạnh thu về...",53332,32,"Phú Quang",""
5560,"tình yêu mùa xuân","Nụ hoa đang hé nở trên những đôi môi hồng…",56873,47,"Sỹ Đan",""
5561,"tuổi 18","Tuổi mười tám lấp lánh...",51685,29,"Nguyễn Văn Hiên",""
5562,"tuổi hồng yêu và mơ","Tuổi hồng tung tăng trong nắng mai  tuổi hồng ngây thơ như chú nai...",56235,45,"Trường Huy",""
5563,"dịu ngọt tình yêu thương","Điều ba muốn ở con mang hương hoa của mẹ…",53706,35,"Thập Nhất",""
5564,"mùa hè của em","Mùa hè của em có mây xanh khắp trời  nắng lung linh…",52654,30,"Phạm Trọng Cầu",""
5565,"em mong chờ anh","Giữa đêm tối giấc mơ qua vội  mình em đơn côi",57303,49,"Thái Thịnh",""
5566,"níu kéo hay buông tay","Có khi đêm dài lòng chợt nhớ ai",57336,49,"Nguyễn Hồng Thuận",""
5567,"cô hàng xóm - remix",". Vùng ngoại ô  tôi có căn nhà tranh Tuy bé nhưng thật...",59038,54,"Lê Minh Bằng",""
5568,"anh nhớ về thăm mẹ","Dẫu xa xôi anh nhớ về thăm mẹ...",54870,41,"Nguyễn Hữu Thiết",""
5569,"buồn ơi xin hãy vui","Xót xa chi thêm đau khi em không ở lại  tiếc thương…",52598,29,"Ngọc Tú Anh",""
5570,"cánh chim báo tin vui","Ê pơ rơ tốc pơ rơ tốc...ê hỡi vì cớ chi chim hót lên...",54173,38,"Đàm Thanh",""
5571,"cuộc tình vắng anh","Chiều rơi trên phố như gợi nhớ những dòng thư xanh cũ…",51033,29,"Quốc Vượng",""
5572,"đừng yêu tôi nhé","Hỡi con chim sâu nhỏ...",50368,29,"Nguyễn Ngọc Thiện",""
5573,"em bao nhiêu tuổi","Em bao nhiêu tuổi rồi...",50395,29,"Unknown",""
5574,"khúc hát đêm đôh ta","Ơi anh thân yêu có tiếng hát hay như là chim sơn ca...",52507,29,"Xuân Hồng",""
5575,"khung trời mộng mơ","Hỡi em yêu sao em lại buồn...",51811,29,"Quốc An",""
5576,"mãi xanh tuổi hai mươi","Mãi mãi xanh khi em hai mươi  tóc vẫn bay bay…",52518,29,"Sĩ Luân",""
5577,"tiếng mưa rơi","Nhịp mưa rơi nhuộm tím bầu trời…",50850,29,"Khánh Băng",""
5578,"tình cha","Tình cha ấm áp như vầng thái dương…",51397,29,"Ngọc Sơn",""
5579,"nhảy lò cò","Nhảy lò cò nhảy lò cò chân em bước nhịp nhịp nhàng từng ô...",54803,40,"Lê Quốc Thắng",""
5580,"mừng tuổi mẹ 1","Mỗi mùa xuân sang mẹ tôi già thêm một tuổi...",51964,29,"Cổ nhạc: Huỳnh Nguyên",""
5581,"ba con bướm","Bươm bướm vàng bướm trắng và bướm nâu bay tới đây cùng...",58386,53,"Sông Trà",""
5582,"bài ca vĩnh linh","Ngó bên tê Trường Sơn một dải  nghe bên ni sóng vỗ Cửa Tùng...",55965,45,"Hoàng Vân",""
5583,"biết đâu ta sẽ","Quãng đường về cứ xa dần theo gió trời  những hẹn thề...",54166,38,"Mạnh Quân",""
5584,"chào xuân","Sáng tinh mơ thức dậy  một đàn chim đến...",54918,41,"Võ Thiện Thanh",""
5585,"đóa hồng dâng cha","Một đóa hồng thắm tươi lòng son...",54035,37,"Chúc Linh",""
5586,"đừng làm mình xa cách nhau","Hỡi người tình ơi xin hãy đến trong tình yêu...",53412,33,"Thái Thịnh",""
5587,"hành khúc thanh niên tình nguyện","Chúng ta hát bài ca thanh niên tình nguyện...",54051,37,"Thế Hiển",""
5588,"một lời hứa","Nghe bao hạt mưa rơi... Hạt mưa nào rơi cho em xót xa...",54785,40,"Nhật Đăng",""
5589,"quà tháng năm dâng người","Nhìn bầu trời quê hương lung linh  nắng nhuốm cành hoa xoan...",53333,32,"Hồng Đăng",""
5590,"tích tắc thời gian","Dòng đời cứ trôi hết đêm rồi đến ngày tích tắc thời gian tích tắc...",55429,42,"Trung Nghĩa",""
5591,"buồn tàn thu","Ai lướt đi ngoài sương gió…",50454,29,"Văn Cao",""
5592,"hạt mưa và nỗi nhớ","Mưa còn tí tách rơi trong đêm dài  cho niềm thương nhớ...",53003,30,"Quốc Dũng",""
5593,"trở về huế xưa","Qua bao nhiêu năm sống kiếp tha phương  tôi xa quê hương...",56884,47,"Trần Thái Quang",""
5594,"ước thầm","Tôi trở về thăm chốn quê xưa  thăm ngôi trường học…",52433,29,"Tô Thanh Tùng",""
5595,"cảm giác tình yêu","Nhìn lên cao khung trời trong xanh với nhiều mây bay...",56954,48,"Nguyễn Đình Vũ",""
5596,"bất chợt ta nhìn nhau","Bất chợt em nhìn anh lắng nghe từng kỷ niệm...",56646,47,"Võ Đông Điền",""
5597,"bên lăng bác hồ","Niềm ao ước bấy lâu nay đã thỏa nỗi chờ mong…",53383,33,"Dân Huyền",""
5598,"lúng liếng","Lúng ơ liếng ơ là lúng ơi à liếng ơi ơi ơi...",53898,36,"Dân ca quan họ",""
5599,"nam quốc sơn hà","Bập bùng lửa thiêng tiếp bước ra sa trường  hận thù sục sôi lũ giặc...",54520,39,"Vũ Hoàng",""
5600,"nhớ trường xưa","Hôm nay về lại thăm trường xưa kỷ niệm một thời áo trắng...",55397,42,"Trường Huy",""
5601,"những cánh diều quê hương","Một chiều hè đi về miền quê tôi bâng khuâng...",53185,31,"Võ Đông Điền",""
5602,"sẽ mãi là người bạn thân","Em yêu anh mà không dám nói  chỉ giấu trong tim…",52553,29,"Trường Huy",""
5603,"em nhớ mãi một ngày","Em nhớ ngày Bác ra đi  vì quê hương lên đường cứu nước…",54456,39,"Phạm Trọng Cầu",""
5604,"hơi ấm trong đêm lạnh","Vầng trăng khuya soi qua thềm giọt sương khuya rớt trong đêm...",57787,51,"Huỳnh Nhật Đông",""
5605,"anh về đi","Có những lúc em thấy lòng bối rối...",55669,43,"Hà Thái Hoàng",""
5606,"cô bé dễ thương (cô bé nhỏ xinh)","Này em cô bé nhỏ xinh  chờ ai em ngồi một mình…",56322,46,"Tôn Thất lập",""
5607,"đêm mùa đông hà nội (hà nội đêm mùa đông)","Đêm mùa đông đi trên con đường quen  nghe tiếng rao...",56700,47,"Hoàng Phúc Thắng",""
5608,"giọt mồ hôi của mẹ","Dòng sông ơi hỡi sông về đâu  dòng sông trôi về phương nào...",53421,33,"Hồng Xương Long",""
5609,"khi anh nhìn em","Khi anh nhìn em…",50513,29,"Hoàng Hiệp",""
5610,"ru lại vầng trăng","Có một vầng trăng sáng soi ngàn năm chẳng già...",52810,30,"Vũ Quốc Việt",""
5611,"chị tôi 1","Nhà tôi trên bến sông…",51689,29,"Cổ nhạc: Huỳnh Nguyên",""
5612,"ngỡ như thiên đường","Không mang cho em những tiếng yêu thương",57129,48,"Lương Bằng Quang",""
5613,"bất chợt chiều thứ bảy","Chiều thứ bảy  trời không mưa không nắng...",52696,30,"Vũ Hoàng",""
5614,"cố quên càng nhớ","Còn lại gì không anh khi ra đi lãng quên lời nói yêu đầu...",56031,45,"Nguyễn Hoàng Duy",""
5615,"cơn mưa đêm","Bao đêm trôi qua sao bóng anh giờ đâu  đợi anh chờ anh...",54688,40,"Phúc Trường",""
5616,"giấc mơ xa vắng","Chiều không nắng nghe lòng xa vắng khúc ca ai buồn...",56073,45,"Hoài Phương",""
5617,"hoa soan bên thềm cũ","Khi nắng nhẹ vương trên lưng đồi  xa vắng miền quê ...",53740,35,"Tuấn Khanh",""
5618,"phất cờ nương tử","Ngày xưa trước công nguyên  giặc thù đem quân xâm chiếm nước ta...",54548,39,"Phạm Đăng Khương",""
5619,"vì đâu em chết","Đường phố đã vào hè bạn bè đã vào hè…",51956,29,"Thanh Trúc",""
5620,"chỉ mong bên em","Từng ngày trôi qua đem đến nỗi nhớ  chỉ mình anh hát ru nỗi buồn...",56963,48,"Đỗ Tùng Lâm",""
5621,"chuyện của tôi","Chuyện của tôi là một ngày nắng ấm...",54010,37,"Lê Quang",""
5622,"chuyện tình hoa lưu ly","Chuyện lâu lắm tôi có yêu một người trên xứ lạnh…",52167,29,"Thanh Sơn",""
5623,"đến một lúc nào đó","Phải chăng cơn mưa ấy ướt nhòa lá thư trên đôi bàn tay…",56049,45,"Lương Bằng Quang",""
5624,"giấc mộng viễn du","Có ai biết đâu chuyện tình cờ...",51916,29,"Văn Phụng",""
5625,"thổn thức một tình yêu","Chiều nay tìm về con phố ...",51821,29,"Trần Huân",""
